institution_id,year,combination_id,disease_1,disease_2,disease_3,disease_4,patient_count
INST005,2021,C007,Asthma,Allergic/atopic disease,,,30
INST005,2021,C008,Heart failure,Chronic kidney disease,,,28
INST005,2021,C009,Diabetes,Hyperlipidemia,Hypertension,,41
INST005,2021,C010,Hypertension,Stroke,,,38
INST005,2021,C011,Chronic liver disease,Type 2 diabetes mellitus,,,52
INST005,2021,C012,Depression,Generalized anxiety disorder,,,39
INST005,2021,C013,Osteoarthritis,Obesity,,,114
INST005,2021,C014,Rheumatoid arthritis,Osteoporosis,,,20
INST005,2021,C015,Pneumonia,Diabetes,,,109
INST005,2021,C016,COVID-19,Diabetes,,,126
INST005,2021,C017,COVID-19,Hypertension,,,267
INST005,2021,C018,COVID-19,Diabetes,Hypertension,,158
INST005,2021,C019,Tuberculosis,Diabetes,,,35
INST005,2021,C020,Urinary tract infection,Diabetes,,,40
INST005,2021,C021,Diabetes,Chronic kidney disease,Hypertension,,97
INST005,2021,C022,Ischemic heart disease,Diabetes,Hypertension,,72
INST005,2021,C023,Asthma,Obesity,,,101
INST005,2021,C024,COPD,Diabetes,,,84
INST005,2021,C025,Hyperlipidemia,Hypertension,,,91
INST005,2022,C001,Diabetes,Hypertension,,,135
INST005,2022,C002,Diabetes,Chronic kidney disease,,,85
INST005,2022,C003,Hypertension,Ischemic heart disease,,,58
INST005,2022,C004,Diabetes,Obesity,,,88
INST005,2022,C005,Diabetes,Hypertension,Obesity,,129
INST005,2022,C006,COPD,Hypertension,,,89
INST005,2022,C007,Asthma,Allergic/atopic disease,,,32
INST005,2022,C008,Heart failure,Chronic kidney disease,,,29
INST005,2022,C009,Diabetes,Hyperlipidemia,Hypertension,,54
INST005,2022,C010,Hypertension,Stroke,,,26
INST005,2022,C011,Chronic liver disease,Type 2 diabetes mellitus,,,36
INST005,2022,C012,Depression,Generalized anxiety disorder,,,85
INST005,2022,C013,Osteoarthritis,Obesity,,,41
INST005,2022,C014,Rheumatoid arthritis,Osteoporosis,,,19
INST005,2022,C015,Pneumonia,Diabetes,,,46
INST005,2022,C016,COVID-19,Diabetes,,,179
INST005,2022,C017,COVID-19,Hypertension,,,103
INST005,2022,C018,COVID-19,Diabetes,Hypertension,,127
INST005,2022,C019,Tuberculosis,Diabetes,,,34
INST005,2022,C020,Urinary tract infection,Diabetes,,,62
INST005,2022,C021,Diabetes,Chronic kidney disease,Hypertension,,30
INST005,2022,C022,Ischemic heart disease,Diabetes,Hypertension,,53
INST005,2022,C023,Asthma,Obesity,,,43
INST005,2022,C024,COPD,Diabetes,,,59
INST005,2022,C025,Hyperlipidemia,Hypertension,,,86
INST005,2023,C001,Diabetes,Hypertension,,,62
INST005,2023,C002,Diabetes,Chronic kidney disease,,,39
INST005,2023,C003,Hypertension,Ischemic heart disease,,,57
INST005,2023,C004,Diabetes,Obesity,,,170
INST005,2023,C005,Diabetes,Hypertension,Obesity,,178
INST005,2023,C006,COPD,Hypertension,,,38
INST005,2023,C007,Asthma,Allergic/atopic disease,,,31
INST005,2023,C008,Heart failure,Chronic kidney disease,,,48
INST005,2023,C009,Diabetes,Hyperlipidemia,Hypertension,,134
INST005,2023,C010,Hypertension,Stroke,,,33
INST005,2023,C011,Chronic liver disease,Type 2 diabetes mellitus,,,39
INST005,2023,C012,Depression,Generalized anxiety disorder,,,32
INST005,2023,C013,Osteoarthritis,Obesity,,,103
INST005,2023,C014,Rheumatoid arthritis,Osteoporosis,,,33
INST005,2023,C015,Pneumonia,Diabetes,,,107
INST005,2023,C016,COVID-19,Diabetes,,,20
INST005,2023,C017,COVID-19,Hypertension,,,28
INST005,2023,C018,COVID-19,Diabetes,Hypertension,,21
INST005,2023,C019,Tuberculosis,Diabetes,,,14
INST005,2023,C020,Urinary tract infection,Diabetes,,,92
INST005,2023,C021,Diabetes,Chronic kidney disease,Hypertension,,34
INST005,2023,C022,Ischemic heart disease,Diabetes,Hypertension,,121
INST005,2023,C023,Asthma,Obesity,,,101
INST005,2023,C024,COPD,Diabetes,,,38
INST005,2023,C025,Hyperlipidemia,Hypertension,,,126
INST005,2024,C001,Diabetes,Hypertension,,,106
INST005,2024,C002,Diabetes,Chronic kidney disease,,,73
INST005,2024,C003,Hypertension,Ischemic heart disease,,,73
INST005,2024,C004,Diabetes,Obesity,,,121
INST005,2024,C005,Diabetes,Hypertension,Obesity,,132
INST005,2024,C006,COPD,Hypertension,,,52
INST005,2024,C007,Asthma,Allergic/atopic disease,,,23
INST005,2024,C008,Heart failure,Chronic kidney disease,,,44
INST005,2024,C009,Diabetes,Hyperlipidemia,Hypertension,,55
INST005,2024,C010,Hypertension,Stroke,,,13
INST005,2024,C011,Chronic liver disease,Type 2 diabetes mellitus,,,44
INST005,2024,C012,Depression,Generalized anxiety disorder,,,84
INST005,2024,C013,Osteoarthritis,Obesity,,,40
INST005,2024,C014,Rheumatoid arthritis,Osteoporosis,,,42
INST005,2024,C015,Pneumonia,Diabetes,,,53
INST005,2024,C016,COVID-19,Diabetes,,,38
INST005,2024,C017,COVID-19,Hypertension,,,49
INST005,2024,C018,COVID-19,Diabetes,Hypertension,,67
INST005,2024,C019,Tuberculosis,Diabetes,,,13
INST005,2024,C020,Urinary tract infection,Diabetes,,,112
INST005,2024,C021,Diabetes,Chronic kidney disease,Hypertension,,28
INST005,2024,C022,Ischemic heart disease,Diabetes,Hypertension,,100
INST005,2024,C023,Asthma,Obesity,,,48
INST005,2024,C024,COPD,Diabetes,,,65
INST005,2024,C025,Hyperlipidemia,Hypertension,,,62
INST005,2025,C001,Diabetes,Hypertension,,,268
INST005,2025,C002,Diabetes,Chronic kidney disease,,,60
INST005,2025,C003,Hypertension,Ischemic heart disease,,,164
INST005,2025,C004,Diabetes,Obesity,,,190
INST005,2025,C005,Diabetes,Hypertension,Obesity,,81
INST005,2025,C006,COPD,Hypertension,,,48
INST005,2025,C007,Asthma,Allergic/atopic disease,,,18
INST005,2025,C008,Heart failure,Chronic kidney disease,,,23
INST005,2025,C009,Diabetes,Hyperlipidemia,Hypertension,,145
INST005,2025,C010,Hypertension,Stroke,,,20
INST005,2025,C011,Chronic liver disease,Type 2 diabetes mellitus,,,59
INST005,2025,C012,Depression,Generalized anxiety disorder,,,51
INST005,2025,C013,Osteoarthritis,Obesity,,,154
INST005,2025,C014,Rheumatoid arthritis,Osteoporosis,,,46
INST005,2025,C015,Pneumonia,Diabetes,,,172
INST005,2025,C016,COVID-19,Diabetes,,,63
INST005,2025,C017,COVID-19,Hypertension,,,36
INST005,2025,C018,COVID-19,Diabetes,Hypertension,,58
INST005,2025,C019,Tuberculosis,Diabetes,,,31
INST005,2025,C020,Urinary tract infection,Diabetes,,,80
INST005,2025,C021,Diabetes,Chronic kidney disease,Hypertension,,42
INST005,2025,C022,Ischemic heart disease,Diabetes,Hypertension,,137
INST005,2025,C023,Asthma,Obesity,,,69
INST005,2025,C024,COPD,Diabetes,,,102
INST005,2025,C025,Hyperlipidemia,Hypertension,,,80
INST005,2026,C001,Diabetes,Hypertension,,,94
INST005,2026,C002,Diabetes,Chronic kidney disease,,,131
INST005,2026,C003,Hypertension,Ischemic heart disease,,,121
INST005,2026,C004,Diabetes,Obesity,,,164
INST005,2026,C005,Diabetes,Hypertension,Obesity,,149
INST005,2026,C006,COPD,Hypertension,,,95
INST005,2026,C007,Asthma,Allergic/atopic disease,,,17
INST005,2026,C008,Heart failure,Chronic kidney disease,,,23
INST005,2026,C009,Diabetes,Hyperlipidemia,Hypertension,,182
INST005,2026,C010,Hypertension,Stroke,,,19
INST005,2026,C011,Chronic liver disease,Type 2 diabetes mellitus,,,44
INST005,2026,C012,Depression,Generalized anxiety disorder,,,56
INST005,2026,C013,Osteoarthritis,Obesity,,,83
INST005,2026,C014,Rheumatoid arthritis,Osteoporosis,,,43
INST005,2026,C015,Pneumonia,Diabetes,,,116
INST005,2026,C016,COVID-19,Diabetes,,,52
INST005,2026,C017,COVID-19,Hypertension,,,28
INST005,2026,C018,COVID-19,Diabetes,Hypertension,,58
INST005,2026,C019,Tuberculosis,Diabetes,,,36
INST005,2026,C020,Urinary tract infection,Diabetes,,,53
INST005,2026,C021,Diabetes,Chronic kidney disease,Hypertension,,50
INST005,2026,C022,Ischemic heart disease,Diabetes,Hypertension,,159
INST005,2026,C023,Asthma,Obesity,,,45
INST005,2026,C024,COPD,Diabetes,,,67
INST005,2026,C025,Hyperlipidemia,Hypertension,,,99
INST006,2015,C001,Diabetes,Hypertension,,,89
INST006,2015,C002,Diabetes,Chronic kidney disease,,,49
INST006,2015,C003,Hypertension,Ischemic heart disease,,,47
INST006,2015,C004,Diabetes,Obesity,,,83
INST006,2015,C005,Diabetes,Hypertension,Obesity,,51
INST006,2015,C006,COPD,Hypertension,,,50
INST006,2015,C007,Asthma,Allergic/atopic disease,,,20
INST006,2015,C008,Heart failure,Chronic kidney disease,,,19
INST006,2015,C009,Diabetes,Hyperlipidemia,Hypertension,,57
INST006,2015,C010,Hypertension,Stroke,,,13
INST006,2015,C011,Chronic liver disease,Type 2 diabetes mellitus,,,23
INST006,2015,C012,Depression,Generalized anxiety disorder,,,48
INST006,2015,C013,Osteoarthritis,Obesity,,,67
INST006,2015,C014,Rheumatoid arthritis,Osteoporosis,,,12
INST006,2015,C015,Pneumonia,Diabetes,,,55
INST006,2015,C016,COVID-19,Diabetes,,,10
INST006,2015,C017,COVID-19,Hypertension,,,11
INST006,2015,C018,COVID-19,Diabetes,Hypertension,,13
INST006,2015,C019,Tuberculosis,Diabetes,,,19
INST006,2015,C020,Urinary tract infection,Diabetes,,,47
INST006,2015,C021,Diabetes,Chronic kidney disease,Hypertension,,28
INST006,2015,C022,Ischemic heart disease,Diabetes,Hypertension,,24
INST006,2015,C023,Asthma,Obesity,,,77
INST006,2015,C024,COPD,Diabetes,,,18
INST006,2015,C025,Hyperlipidemia,Hypertension,,,67
INST006,2016,C001,Diabetes,Hypertension,,,147
INST006,2016,C002,Diabetes,Chronic kidney disease,,,57
INST006,2016,C003,Hypertension,Ischemic heart disease,,,27
INST006,2016,C004,Diabetes,Obesity,,,58
INST006,2016,C005,Diabetes,Hypertension,Obesity,,96
INST006,2016,C006,COPD,Hypertension,,,48
INST006,2016,C007,Asthma,Allergic/atopic disease,,,23
INST006,2016,C008,Heart failure,Chronic kidney disease,,,17
INST006,2016,C009,Diabetes,Hyperlipidemia,Hypertension,,37
INST006,2016,C010,Hypertension,Stroke,,,20
INST006,2016,C011,Chronic liver disease,Type 2 diabetes mellitus,,,35
INST006,2016,C012,Depression,Generalized anxiety disorder,,,61
INST006,2016,C013,Osteoarthritis,Obesity,,,31
INST006,2016,C014,Rheumatoid arthritis,Osteoporosis,,,25
INST006,2016,C015,Pneumonia,Diabetes,,,26
INST006,2016,C016,COVID-19,Diabetes,,,7
INST006,2016,C017,COVID-19,Hypertension,,,19
INST006,2016,C018,COVID-19,Diabetes,Hypertension,,15
INST006,2016,C019,Tuberculosis,Diabetes,,,11
INST006,2016,C020,Urinary tract infection,Diabetes,,,17
INST006,2016,C021,Diabetes,Chronic kidney disease,Hypertension,,59
INST006,2016,C022,Ischemic heart disease,Diabetes,Hypertension,,45
INST006,2016,C023,Asthma,Obesity,,,50
INST006,2016,C024,COPD,Diabetes,,,41
INST006,2016,C025,Hyperlipidemia,Hypertension,,,33
INST006,2017,C001,Diabetes,Hypertension,,,95
INST006,2017,C002,Diabetes,Chronic kidney disease,,,68
INST006,2017,C003,Hypertension,Ischemic heart disease,,,22
INST006,2017,C004,Diabetes,Obesity,,,53
INST006,2017,C005,Diabetes,Hypertension,Obesity,,34
INST006,2017,C006,COPD,Hypertension,,,17
INST006,2017,C007,Asthma,Allergic/atopic disease,,,24
INST006,2017,C008,Heart failure,Chronic kidney disease,,,41
INST006,2017,C009,Diabetes,Hyperlipidemia,Hypertension,,30
INST006,2017,C010,Hypertension,Stroke,,,10
INST006,2017,C011,Chronic liver disease,Type 2 diabetes mellitus,,,27
INST006,2017,C012,Depression,Generalized anxiety disorder,,,48
INST006,2017,C013,Osteoarthritis,Obesity,,,62
INST006,2017,C014,Rheumatoid arthritis,Osteoporosis,,,12
INST006,2017,C015,Pneumonia,Diabetes,,,48
INST006,2017,C016,COVID-19,Diabetes,,,12
INST006,2017,C017,COVID-19,Hypertension,,,20
INST006,2017,C018,COVID-19,Diabetes,Hypertension,,18
INST006,2017,C019,Tuberculosis,Diabetes,,,12
INST006,2017,C020,Urinary tract infection,Diabetes,,,31
INST006,2017,C021,Diabetes,Chronic kidney disease,Hypertension,,69
INST006,2017,C022,Ischemic heart disease,Diabetes,Hypertension,,22
INST006,2017,C023,Asthma,Obesity,,,66
INST006,2017,C024,COPD,Diabetes,,,31
INST006,2017,C025,Hyperlipidemia,Hypertension,,,22
INST006,2018,C001,Diabetes,Hypertension,,,115
INST006,2018,C002,Diabetes,Chronic kidney disease,,,53
INST006,2018,C003,Hypertension,Ischemic heart disease,,,79
INST006,2018,C004,Diabetes,Obesity,,,83
INST006,2018,C005,Diabetes,Hypertension,Obesity,,107
INST006,2018,C006,COPD,Hypertension,,,42
INST006,2018,C007,Asthma,Allergic/atopic disease,,,17
INST006,2018,C008,Heart failure,Chronic kidney disease,,,38
INST006,2018,C009,Diabetes,Hyperlipidemia,Hypertension,,45
INST006,2018,C010,Hypertension,Stroke,,,11
INST006,2018,C011,Chronic liver disease,Type 2 diabetes mellitus,,,34
INST006,2018,C012,Depression,Generalized anxiety disorder,,,42
INST006,2018,C013,Osteoarthritis,Obesity,,,81
INST006,2018,C014,Rheumatoid arthritis,Osteoporosis,,,11
INST006,2018,C015,Pneumonia,Diabetes,,,37
INST006,2018,C016,COVID-19,Diabetes,,,12
INST006,2018,C017,COVID-19,Hypertension,,,7
INST006,2018,C018,COVID-19,Diabetes,Hypertension,,7
INST006,2018,C019,Tuberculosis,Diabetes,,,20
INST006,2018,C020,Urinary tract infection,Diabetes,,,44
INST006,2018,C021,Diabetes,Chronic kidney disease,Hypertension,,61
INST006,2018,C022,Ischemic heart disease,Diabetes,Hypertension,,76
INST006,2018,C023,Asthma,Obesity,,,42
INST006,2018,C024,COPD,Diabetes,,,23
INST006,2018,C025,Hyperlipidemia,Hypertension,,,57
INST006,2019,C001,Diabetes,Hypertension,,,99
INST006,2019,C002,Diabetes,Chronic kidney disease,,,24
INST006,2019,C003,Hypertension,Ischemic heart disease,,,63
INST006,2019,C004,Diabetes,Obesity,,,70
INST006,2019,C005,Diabetes,Hypertension,Obesity,,40
INST006,2019,C006,COPD,Hypertension,,,17
INST006,2019,C007,Asthma,Allergic/atopic disease,,,11
INST006,2019,C008,Heart failure,Chronic kidney disease,,,34
INST006,2019,C009,Diabetes,Hyperlipidemia,Hypertension,,75
INST006,2019,C010,Hypertension,Stroke,,,7
INST006,2019,C011,Chronic liver disease,Type 2 diabetes mellitus,,,17
INST006,2019,C012,Depression,Generalized anxiety disorder,,,45
INST006,2019,C013,Osteoarthritis,Obesity,,,26
INST006,2019,C014,Rheumatoid arthritis,Osteoporosis,,,20
INST006,2019,C015,Pneumonia,Diabetes,,,75
INST006,2019,C016,COVID-19,Diabetes,,,11
INST006,2019,C017,COVID-19,Hypertension,,,15
INST006,2019,C018,COVID-19,Diabetes,Hypertension,,17
INST006,2019,C019,Tuberculosis,Diabetes,,,7
INST006,2019,C020,Urinary tract infection,Diabetes,,,34
INST006,2019,C021,Diabetes,Chronic kidney disease,Hypertension,,59
INST006,2019,C022,Ischemic heart disease,Diabetes,Hypertension,,51
INST006,2019,C023,Asthma,Obesity,,,54
INST006,2019,C024,COPD,Diabetes,,,40
INST006,2019,C025,Hyperlipidemia,Hypertension,,,27
INST006,2020,C001,Diabetes,Hypertension,,,68
INST006,2020,C002,Diabetes,Chronic kidney disease,,,52
INST006,2020,C003,Hypertension,Ischemic heart disease,,,30
INST006,2020,C004,Diabetes,Obesity,,,54
INST006,2020,C005,Diabetes,Hypertension,Obesity,,49
INST006,2020,C006,COPD,Hypertension,,,28
INST006,2020,C007,Asthma,Allergic/atopic disease,,,14
INST006,2020,C008,Heart failure,Chronic kidney disease,,,35
INST006,2020,C009,Diabetes,Hyperlipidemia,Hypertension,,85
INST006,2020,C010,Hypertension,Stroke,,,30
INST006,2020,C011,Chronic liver disease,Type 2 diabetes mellitus,,,34
INST006,2020,C012,Depression,Generalized anxiety disorder,,,24
INST006,2020,C013,Osteoarthritis,Obesity,,,40
INST006,2020,C014,Rheumatoid arthritis,Osteoporosis,,,26
INST006,2020,C015,Pneumonia,Diabetes,,,30
INST006,2020,C016,COVID-19,Diabetes,,,115
INST006,2020,C017,COVID-19,Hypertension,,,75
INST006,2020,C018,COVID-19,Diabetes,Hypertension,,94
INST006,2020,C019,Tuberculosis,Diabetes,,,12
INST006,2020,C020,Urinary tract infection,Diabetes,,,48
INST006,2020,C021,Diabetes,Chronic kidney disease,Hypertension,,48
INST006,2020,C022,Ischemic heart disease,Diabetes,Hypertension,,50
INST006,2020,C023,Asthma,Obesity,,,24
INST006,2020,C024,COPD,Diabetes,,,31
INST006,2020,C025,Hyperlipidemia,Hypertension,,,97
INST006,2021,C001,Diabetes,Hypertension,,,52
INST006,2021,C002,Diabetes,Chronic kidney disease,,,59
INST006,2021,C003,Hypertension,Ischemic heart disease,,,77
INST006,2021,C004,Diabetes,Obesity,,,106
INST006,2021,C005,Diabetes,Hypertension,Obesity,,93
INST006,2021,C006,COPD,Hypertension,,,48
INST006,2021,C007,Asthma,Allergic/atopic disease,,,11
INST006,2021,C008,Heart failure,Chronic kidney disease,,,42
INST006,2021,C009,Diabetes,Hyperlipidemia,Hypertension,,56
INST006,2021,C010,Hypertension,Stroke,,,23
INST006,2021,C011,Chronic liver disease,Type 2 diabetes mellitus,,,27
INST006,2021,C012,Depression,Generalized anxiety disorder,,,61
INST006,2021,C013,Osteoarthritis,Obesity,,,36
INST006,2021,C014,Rheumatoid arthritis,Osteoporosis,,,20
INST006,2021,C015,Pneumonia,Diabetes,,,41
INST006,2021,C016,COVID-19,Diabetes,,,83
INST006,2021,C017,COVID-19,Hypertension,,,132
INST006,2021,C018,COVID-19,Diabetes,Hypertension,,88
INST006,2021,C019,Tuberculosis,Diabetes,,,27
INST006,2021,C020,Urinary tract infection,Diabetes,,,53
INST006,2021,C021,Diabetes,Chronic kidney disease,Hypertension,,42
INST006,2021,C022,Ischemic heart disease,Diabetes,Hypertension,,37
INST006,2021,C023,Asthma,Obesity,,,56
INST006,2021,C024,COPD,Diabetes,,,19
INST006,2021,C025,Hyperlipidemia,Hypertension,,,34
INST006,2022,C001,Diabetes,Hypertension,,,111
INST006,2022,C002,Diabetes,Chronic kidney disease,,,48
INST006,2022,C003,Hypertension,Ischemic heart disease,,,66
INST006,2022,C004,Diabetes,Obesity,,,46
INST006,2022,C005,Diabetes,Hypertension,Obesity,,106
INST006,2022,C006,COPD,Hypertension,,,41
INST006,2022,C007,Asthma,Allergic/atopic disease,,,34
INST006,2022,C008,Heart failure,Chronic kidney disease,,,39
INST006,2022,C009,Diabetes,Hyperlipidemia,Hypertension,,28
INST006,2022,C010,Hypertension,Stroke,,,10
INST006,2022,C011,Chronic liver disease,Type 2 diabetes mellitus,,,17
INST006,2022,C012,Depression,Generalized anxiety disorder,,,63
INST006,2022,C013,Osteoarthritis,Obesity,,,28
INST006,2022,C014,Rheumatoid arthritis,Osteoporosis,,,12
INST006,2022,C015,Pneumonia,Diabetes,,,38
INST006,2022,C016,COVID-19,Diabetes,,,54
INST006,2022,C017,COVID-19,Hypertension,,,66
INST006,2022,C018,COVID-19,Diabetes,Hypertension,,126
INST006,2022,C019,Tuberculosis,Diabetes,,,11
INST006,2022,C020,Urinary tract infection,Diabetes,,,37
INST006,2022,C021,Diabetes,Chronic kidney disease,Hypertension,,35
INST006,2022,C022,Ischemic heart disease,Diabetes,Hypertension,,70
INST006,2022,C023,Asthma,Obesity,,,45
INST006,2022,C024,COPD,Diabetes,,,24
INST006,2022,C025,Hyperlipidemia,Hypertension,,,30
INST006,2023,C001,Diabetes,Hypertension,,,106
INST006,2023,C002,Diabetes,Chronic kidney disease,,,19
INST006,2023,C003,Hypertension,Ischemic heart disease,,,98
INST006,2023,C004,Diabetes,Obesity,,,78
INST006,2023,C005,Diabetes,Hypertension,Obesity,,122
INST006,2023,C006,COPD,Hypertension,,,57
INST006,2023,C007,Asthma,Allergic/atopic disease,,,11
INST006,2023,C008,Heart failure,Chronic kidney disease,,,28
INST006,2023,C009,Diabetes,Hyperlipidemia,Hypertension,,95
INST006,2023,C010,Hypertension,Stroke,,,22
INST006,2023,C011,Chronic liver disease,Type 2 diabetes mellitus,,,21
INST006,2023,C012,Depression,Generalized anxiety disorder,,,53
INST006,2023,C013,Osteoarthritis,Obesity,,,63
INST006,2023,C014,Rheumatoid arthritis,Osteoporosis,,,16
INST006,2023,C015,Pneumonia,Diabetes,,,93
INST006,2023,C016,COVID-19,Diabetes,,,30
INST006,2023,C017,COVID-19,Hypertension,,,28
INST006,2023,C018,COVID-19,Diabetes,Hypertension,,29
INST006,2023,C019,Tuberculosis,Diabetes,,,21
INST006,2023,C020,Urinary tract infection,Diabetes,,,31
INST006,2023,C021,Diabetes,Chronic kidney disease,Hypertension,,52
INST006,2023,C022,Ischemic heart disease,Diabetes,Hypertension,,32
INST006,2023,C023,Asthma,Obesity,,,67
INST006,2023,C024,COPD,Diabetes,,,30
INST006,2023,C025,Hyperlipidemia,Hypertension,,,43
INST006,2024,C001,Diabetes,Hypertension,,,73
INST006,2024,C002,Diabetes,Chronic kidney disease,,,27
INST006,2024,C003,Hypertension,Ischemic heart disease,,,48
INST006,2024,C004,Diabetes,Obesity,,,67
INST006,2024,C005,Diabetes,Hypertension,Obesity,,39
INST006,2024,C006,COPD,Hypertension,,,41
INST006,2024,C007,Asthma,Allergic/atopic disease,,,31
INST006,2024,C008,Heart failure,Chronic kidney disease,,,45
INST006,2024,C009,Diabetes,Hyperlipidemia,Hypertension,,79
INST006,2024,C010,Hypertension,Stroke,,,12
INST006,2024,C011,Chronic liver disease,Type 2 diabetes mellitus,,,29
INST006,2024,C012,Depression,Generalized anxiety disorder,,,64
INST006,2024,C013,Osteoarthritis,Obesity,,,73
INST006,2024,C014,Rheumatoid arthritis,Osteoporosis,,,22
INST006,2024,C015,Pneumonia,Diabetes,,,42
INST006,2024,C016,COVID-19,Diabetes,,,28
INST006,2024,C017,COVID-19,Hypertension,,,28
INST006,2024,C018,COVID-19,Diabetes,Hypertension,,53
INST006,2024,C019,Tuberculosis,Diabetes,,,14
INST006,2024,C020,Urinary tract infection,Diabetes,,,59
INST006,2024,C021,Diabetes,Chronic kidney disease,Hypertension,,50
INST006,2024,C022,Ischemic heart disease,Diabetes,Hypertension,,41
INST006,2024,C023,Asthma,Obesity,,,27
INST006,2024,C024,COPD,Diabetes,,,26
